mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
835.5322_8.336,25199.78060130727,18594.142035296205,0.7378692032870957,0.0108,-0.4385629920065718,1.9665762445130504,835.5322,8.336,22171.887,835.5322_8.336,835.5322_8.336,1
836.5434_6.295,7967.449426116969,9510.49669563759,1.1936689129726479,0.0213,0.2554027328756645,1.6716203965612624,836.5434,6.295,8671.963,836.5434_6.295,836.5434_6.295,1
837.6571_10.552,4832.407230456558,5974.418646881858,1.2363235054421116,0.00895,0.30605629876742113,2.048176964684088,837.6571,10.552,5325.885,837.6571_10.552,837.6571_10.552,1
840.5749_7.321,13550.530671191995,15914.768418860021,1.1744756574511375,0.0332,0.23201681191250534,1.4788619162959638,840.5749,7.321,14087.708,840.5749_7.321,840.5749_7.321,1
841.6406_8.452,7117.302696568681,9256.242664478734,1.3005267668243554,0.003,0.37909609245073367,2.5228787452803374,841.6406,8.452,7333.4214,841.6406_8.452,841.6406_8.452,1
842.6715_10.551,15825.101038045093,19142.600906550455,1.2096353040988344,2.88e-4,0.2745721514052913,3.540607512240769,842.6715,10.551,17020.51,842.6715_10.551,842.6715_10.551,1
843.6586_9.396,28354.48424779853,34792.19677591334,1.2270438944279032,0.00523,0.29518685873250133,2.281498311132726,843.6586,9.396,32191.95,843.6586_9.396,843.6586_9.396,1
848.5433_6.017,6953.376494777882,8669.95989552728,1.246870481130798,0.0193,0.31831161277397957,1.7144426909922261,848.5433,6.017,7743.499,848.5433_6.017,848.5433_6.017,1
849.6458_10.294,25619.425236261686,22161.54569949932,0.8650289963621787,0.0102,-0.20917960120530948,1.9913998282380825,849.6458,10.294,20198.598,849.6458_10.294,849.6458_10.294,1
853.6428_8.12,14218.463713677207,16876.976117197395,1.1869760655620536,0.0112,0.24729084446333652,1.9507819773298183,853.6428,8.12,13549.589,853.6428_8.12,853.6428_8.12,1
857.6737_9.513,3532.6742973200635,5007.288855700022,1.4174216002586546,0.00267,0.5032689397205581,2.5734887386354246,857.6737,9.513,4148.6226,857.6737_9.513,857.6737_9.513,1
859.6907_10.59,338605.4015002223,286479.47426734463,0.8460570120797574,0.00172,-0.24117321136080697,2.7644715530924513,859.6907,10.59,303586.03,859.6907_10.59,859.6907_10.59,1
860.6369_10.19,5221.176185698656,4512.648207609338,0.8642972478059542,0.00857,-0.21040052765549128,2.067019178076802,860.6369,10.19,4901.925,860.6369_10.19,860.6369_10.19,1
860.6919_10.384,11248.920032232654,14820.185894069406,1.3174763312036752,0.012,0.3977770437131099,1.9208187539523751,860.6919,10.384,12864.761,860.6919_10.384,860.6919_10.384,1
863.6765_10.683,14964.183552783827,17324.541260445003,1.1577338114929814,0.0103,0.21130358408364422,1.9871627752948278,863.6765,10.683,16483.262,863.6765_10.683,863.6765_10.683,1
865.6758_10.678,7386.511829256902,8553.698636356574,1.1580159666808647,0.0488,0.21165514528958396,1.3115801779972893,865.6758,10.678,7722.493,865.6758_10.678,865.6758_10.678,1
871.6891_10.337,22411.844167791838,29916.742772856902,1.3348630549488822,0.00291,0.4166917418527296,2.5361070110140926,871.6891,10.337,24499.947,871.6891_10.337,871.6891_10.337,1
872.5955_8.863,4231.704447508038,5488.410502838289,1.2969739666177063,0.0114,0.37514952152602554,1.9430951486635273,872.5955,8.863,4677.089,872.5955_8.863,872.5955_8.863,1
876.5748_6.891,14930.036823943723,17480.08286847308,1.1707997156738272,0.0119,0.22749430050398065,1.9244530386074692,876.5748,6.891,15393.362,876.5748_6.891,876.5748_6.891,1
878.5903_7.305,8532.159258853862,10832.319639260044,1.2695871362245488,8.82e-5,0.3443594156116068,4.054531414868181,878.5903,7.305,9352.432,878.5903_7.305,878.5903_7.305,1
878.5909_7.805,122934.92003589612,143634.6616377296,1.1683796727226836,0.0153,0.2245091637271081,1.8153085691824011,878.5909,7.805,127687.69,Cluster_878.5909_7.805,868.5616_7.814;878.5909_7.805;946.5777_7.814,3
881.6055_9.023,11665.304805852336,10094.656902498215,0.8653573198905058,0.00456,-0.2086321272367974,2.341035157335565,881.6055,9.023,10160.712,881.6055_9.023,881.6055_9.023,1
882.6209_8.855,20613.46681238006,24540.471494941776,1.1905067555256272,0.0358,0.2515758071984769,1.4461169733561257,882.6209,8.855,22032.3,882.6209_8.855,882.6209_8.855,1
883.5331_7.753,8115.984493982018,10859.656042048124,1.3380577612119062,7.32e-4,0.4201403955124943,3.135488918941608,883.5331,7.753,8287.596,883.5331_7.753,883.5331_7.753,1
883.6211_9.976,18145.860054160457,14330.404801194334,0.7897341188801177,0.00183,-0.3405610744293215,2.7375489102695707,883.6211,9.976,14458.555,883.6211_9.976,883.6211_9.976,1
884.5687_8.94,19561.77267063448,16463.2203306485,0.8416016589009119,0.0359,-0.248790546524067,1.4449055514216809,884.5687,8.94,16196.027,884.5687_8.94,884.5687_8.94,1
911.6459_9.666,12839.85539494877,15127.17117844115,1.1781418647745998,8.17e-4,0.23651327030918415,3.0877779434675845,911.6459,9.666,13573.062,Cluster_911.6459_9.666,911.6459_9.666;911.646_9.667,2
911.6461_9.397,7115.056659509817,8667.747036436254,1.2182260031409795,0.00271,0.28478180431518163,2.567030709125594,911.6461,9.397,7776.882,911.6461_9.397,911.6461_9.397,1
920.6735_10.31,10491.106358514424,13492.412751816548,1.2860810186016567,2.79e-4,0.3629815302654523,3.5543957967264026,920.6735,10.31,8496.223,920.6735_10.31,920.6735_10.31,1
