mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
1545.1606_7.669,13649.505448770396,11498.357457826642,0.8424010306441148,0.02,-0.24742089344272147,1.6989700043360187,1545.1606,7.669,12085.932,1545.1606_7.669,1545.1606_7.669,1
1546.1714_7.763,11465.182980562837,8500.627810519487,0.741429755192811,0.00299,-0.4316180800705863,2.5243288116755704,1546.1714,7.763,9272.995,1546.1714_7.763,1546.1714_7.763,1
1546.1749_7.78,11063.758910983906,8166.881865074516,0.7381652050431593,0.0037,-0.43798436014151243,2.431798275933005,1546.1749,7.78,9407.321,1546.1749_7.78,1546.1749_7.78,1
1546.1772_8.02,9709.255434705614,8145.451962571076,0.8389368286115183,0.00117,-0.2533659141150913,2.9318141382538383,1546.1772,8.02,8969.592,1546.1772_8.02,1546.1772_8.02,1
1547.1793_7.789,9966.621828558313,7810.676704228998,0.7836834625196996,0.0117,-0.35165704165253436,1.9318141382538383,1547.1793,7.789,8886.707,1547.1793_7.789,1547.1793_7.789,1
1547.1803_7.856,9204.670387327486,6907.448897019044,0.7504287069886677,0.00136,-0.4142130769514179,2.8664610916297826,1547.1803,7.856,8285.769,1547.1803_7.856,1547.1803_7.856,1
1550.1462_7.021,5149.488117954521,4185.772421757401,0.8128521371207811,0.0164,-0.2989351539568246,1.785156151952302,1550.1462,7.021,4816.044,1550.1462_7.021,1550.1462_7.021,1
1550.1483_7.401,13629.08404023717,16825.162294144142,1.2345042590148527,0.02,0.3039318137581415,1.6989700043360187,1550.1483,7.401,15953.924,Cluster_1550.1483_7.401,1550.1483_7.401;1550.1497_7.403;1551.1527_7.401,3
1557.1328_6.71,5226.6628432825255,6102.736474811224,1.1676162510950283,0.00298,0.22356619578413653,2.5257837359237447,1557.1328,6.71,6042.471,1557.1328_6.71,1557.1328_6.71,1
1558.1201_7.783,6893.297350525006,8743.685737265238,1.2684329853548684,0.0107,0.3430473000481846,1.9706162223147903,1558.1201,7.783,7975.745,Cluster_1558.1201_7.783,1558.1201_7.783;1559.1256_7.781,2
1558.1357_6.713,5617.773322866058,6578.166931592679,1.1709562763626515,0.00171,0.22768720645188437,2.7670038896078464,1558.1357,6.713,6518.383,1558.1357_6.713,1558.1357_6.713,1
1561.1392_7.955,21098.11025090216,24290.841672631,1.1513278385485883,0.0419,0.2032986968090113,1.3777859770337046,1561.1392,7.955,23505.91,Cluster_1561.1392_7.955,1560.1357_7.954;1561.1392_7.955,2
1562.1488_7.418,5393.709307496358,9266.660221582493,1.7180496191560377,5.46e-4,0.7807717036920969,3.2628073572952627,1562.1488,7.418,7449.899,1562.1488_7.418,1562.1488_7.418,1
1562.1493_7.418,6046.719776547532,7568.238449960326,1.2516271184442962,0.0444,0.3238048222575179,1.3526170298853801,1562.1493,7.418,7449.899,1562.1493_7.418,1562.1493_7.418,1
1563.1535_7.418,6087.594582589302,9066.662675841777,1.4893670320577352,1.06e-4,0.5746993281837103,3.9746941347352296,1563.1535,7.418,7013.9478,1563.1535_7.418,1563.1535_7.418,1
1563.2185_8.966,15764.957822396138,21176.566531538418,1.3432682009116699,0.00112,0.4257473862952505,2.9507819773298185,1563.2185,8.966,20234.842,Cluster_1563.2185_8.966,1563.2185_8.966;1564.2222_8.965,2
1564.1662_7.508,4706.309621599772,5723.938348097772,1.2162264721869462,0.00161,0.28241189644521075,2.7931741239681505,1564.1662,7.508,5481.1963,1564.1662_7.508,1564.1662_7.508,1
1572.1304_7.394,3127.869529367161,3721.7893681577825,1.1898799912254605,0.0118,0.25081607370576836,1.9281179926938745,1572.1304,7.394,3456.18,1572.1304_7.394,1572.1304_7.394,1
1574.1454_7.378,5832.113856813485,7515.485425225317,1.2886383238978092,7.6e-4,0.365847406029948,3.1191864077192086,1574.1454,7.378,6717.3706,1574.1454_7.378,1574.1454_7.378,1
1574.2638_8.923,11215.610820181577,8674.337325685576,0.7734163983362202,0.0231,-0.37068274144732477,1.6363880201078558,1574.2638,8.923,11068.217,Cluster_1574.2638_8.923,1573.2611_8.925;1574.2638_8.923,2
1579.649_7.139,7032.238338342953,5802.786182940231,0.8251691572085673,0.0204,-0.2772381970437525,1.6903698325741012,1579.649,7.139,6805.1587,1579.649_7.139,1579.649_7.139,1
1580.1032_7.792,2718.715471551575,3744.522063022787,1.37731296349514,0.00108,0.46185641682993495,2.96657624451305,1580.1032,7.792,3341.0042,1580.1032_7.792,1580.1032_7.792,1
1580.9848_2.737,4850.66512852716,2944.7945917816983,0.6070908862504483,0.0313,-0.7200155795144989,1.5044556624535514,1580.9848,2.737,2554.167,1580.9848_2.737,1580.9848_2.737,1
1581.1632_7.283,17146.248800207668,20773.02112102904,1.2115198702107628,0.0324,0.2768180667120376,1.489454989793388,1581.1632,7.283,19049.426,1581.1632_7.283,1581.1632_7.283,1
1585.1303_6.711,5028.857629451325,6031.768139303586,1.1994310803270214,0.0146,0.2623502623191239,1.8356471442155629,1585.1303,6.711,6277.4595,1585.1303_6.711,1585.1303_6.711,1
1585.2008_8.971,6836.700700966699,9042.633184502061,1.3226603854726955,1.26e-5,0.4034426737922585,4.8996294548824375,1585.2008,8.971,8683.428,1585.2008_8.971,1585.2008_8.971,1
1586.2043_8.972,6808.574016986574,9163.64773403159,1.3458982323125799,6.57e-5,0.4285693272672644,4.182434630440219,1586.2043,8.972,9292.398,1586.2043_8.972,1586.2043_8.972,1
1590.1749_7.958,4346.733734857256,5176.4220711302005,1.1908762732852765,0.00357,0.25202353143031636,2.447331783887807,1590.1749,7.958,4882.572,1590.1749_7.958,1590.1749_7.958,1
1591.1826_7.956,3674.814771306138,4455.026066594874,1.2123130943580662,0.00312,0.2777623401840223,2.505845405981557,1591.1826,7.956,4166.5996,1591.1826_7.956,1591.1826_7.956,1
1596.3093_9.895,4082.48117963925,3251.7882016035896,0.7965225211132352,0.0432,-0.32821294137401025,1.3645162531850878,1596.3093,9.895,3767.729,1596.3093_9.895,1596.3093_9.895,1
1596.6247_6.715,4402.313284948705,5200.537238470919,1.1813192069386118,0.0257,0.24039885130823338,1.5900668766687054,1596.6247,6.715,5251.067,1596.6247_6.715,1596.6247_6.715,1
1597.3131_9.894,4351.713958267539,3316.6509897469145,0.7621482067877703,0.00225,-0.3918565244561325,2.6478174818886377,1597.3131,9.894,4084.5212,1597.3131_9.894,1597.3131_9.894,1
1598.1451_7.197,2832.0739618696707,3373.6201020644125,1.1912189255951584,0.0216,0.252438580158728,1.665546248849069,1598.1451,7.197,3094.0352,1598.1451_7.197,1598.1451_7.197,1
1610.32_9.892,2694.727921593992,2123.932531904159,0.788180697162111,0.0403,-0.3434016771161323,1.3946949538588904,1610.32,9.892,2626.6543,1610.32_9.892,1610.32_9.892,1
1621.1991_7.959,358132.8925881334,422948.8185322226,1.1809828901100967,0.00414,0.23998806335308526,2.382999658879101,1621.1991,7.959,451934.72,Cluster_1621.1991_7.959,1620.1954_7.96;1621.1991_7.959,2
1621.2757_7.96,16274.752490847872,18817.111435990475,1.156214906897804,0.0288,0.20940957802866197,1.5406075122407692,1621.2757,7.96,20468.516,1621.2757_7.96,1621.2757_7.96,1
1629.2009_7.725,8995.634880140633,11011.650571849548,1.2241104400712846,0.00263,0.29173372482423365,2.580044251510242,1629.2009,7.725,11081.57,Cluster_1629.2009_7.725,1628.1971_7.724;1629.2009_7.725,2
1646.2057_7.997,9820.1608447974,11366.59498079255,1.1574754385835169,0.00315,0.2109815800861916,2.5016894462103996,1646.2057,7.997,12149.543,1646.2057_7.997,1646.2057_7.997,1
1648.3413_9.902,6712.531887702459,7889.4368837020875,1.1753295203194118,0.0174,0.233065293541137,1.7594507517174003,1648.3413,9.902,7599.1577,1648.3413_9.902,1648.3413_9.902,1
1649.3444_10.225,3190.707736376023,2598.2182286540647,0.814307809841931,0.00526,-0.2963538559349142,2.279014255846261,1649.3444,10.225,3057.0552,1649.3444_10.225,1649.3444_10.225,1
1649.3448_9.904,7888.6822977036645,9428.415812916417,1.1951825992106384,0.0182,0.2572310490436157,1.739928612014925,1649.3448,9.904,8913.276,1649.3448_9.904,1649.3448_9.904,1
205.1221_0.621,7280.047950221754,4590.032732169671,0.630494848873881,1.75e-5,-0.6654435110657696,4.756961951313706,205.1221,0.621,3984.055,205.1221_0.621,205.1221_0.621,1
286.1437_1.13,31469.70155888126,111693.69849769816,3.54924555889779,8.27e-4,1.8275123924739831,3.0824944904474534,286.1437,1.13,60980.496,Cluster_286.1437_1.13,286.1437_1.13;308.1256_1.117,2
308.1855_0.633,1020.380803593955,9936.881646316051,9.738405124162139,1.52e-7,3.2836855189334226,6.818156412055227,308.1855,0.633,5495.2344,308.1855_0.633,308.1855_0.633,1
312.1597_1.413,6750.165690433777,18789.670440265207,2.783586552089176,6.32e-5,1.4769449426715036,4.199282921717615,312.1597,1.413,10710.363,Cluster_312.1597_1.413,312.1597_1.413;399.2641_1.416;413.2797_1.415,3
